"","PARPKO_r1","PARPKO_r2","PARPKO_r3","WT_r1","WT_r2","WT_r3"
"ENSMUSG00000120518",0,0,0,0,0,0
"ENSMUSG00000090964",6,6,20,3,4,19
"ENSMUSG00000122818",1,2,5,1,3,6
"ENSMUSG00000122869",0,0,0,0,0,0
"Gm2245",1,4,1,3,4,11
"Gm35471",0,0,0,0,0,0
"ENSMUSG00000122916",0,1,0,0,0,0
"ENSMUSG00000122932",0,0,0,0,0,0
"ENSMUSG00000122957",0,0,0,0,0,0
"ENSMUSG00000122959",26,20,20,25,16,27
"ENSMUSG00000122980",3,2,12,5,5,7
"ENSMUSG00000122994",0,0,0,0,0,0
"ENSMUSG00000123002",0,0,0,0,0,0
"ENSMUSG00000123003",0,0,0,0,0,0
"ENSMUSG00000123019",0,1,0,0,0,0
"ENSMUSG00000121113",1,0,0,3,0,0
"ENSMUSG00000123037",0,0,0,1,1,2
"Gm31006",0,0,7,0,0,0
"ENSMUSG00000123040",0,1,0,0,0,0
"ENSMUSG00000123045",0,0,0,0,0,0
"ENSMUSG00000123078",0,0,0,0,1,3
"ENSMUSG00000123081",0,1,0,1,0,0
"ENSMUSG00000123114",0,0,0,0,0,0
"ENSMUSG00000123116",0,1,0,2,0,6
"Gm36246",1,0,0,2,2,0
"ENSMUSG00000123175",0,0,10,0,0,1
"ENSMUSG00000092494",4,2,2,0,3,2
"ENSMUSG00000123252",0,0,2,4,1,5
"ENSMUSG00000123289",4,5,26,9,10,15
"ENSMUSG00000123296",0,0,0,0,0,0
"ENSMUSG00000123354",0,0,0,0,0,0
"ENSMUSG00000123387",0,1,0,0,0,0
"ENSMUSG00000109770",13,18,103,37,35,72
"ENSMUSG00000123392",1,0,0,0,0,0
"ENSMUSG00000123406",0,0,0,1,0,0
"ENSMUSG00000123430",0,0,0,0,0,0
"ENSMUSG00000123432",3,0,0,0,0,0
"ENSMUSG00000123439",16,12,21,9,9,31
"ENSMUSG00000123473",0,0,0,0,0,2
"ENSMUSG00000123526",0,0,0,0,0,0
"ENSMUSG00000115261",0,0,0,0,0,0
"ENSMUSG00000123810",1,0,0,0,1,1
"ENSMUSG00000123820",15,20,41,49,53,53
"ENSMUSG00000116132",0,0,0,0,0,0
"ENSMUSG00000123855",4,2,0,9,5,8
"ENSMUSG00000123859",1,1,0,11,7,5
"ENSMUSG00000123872",0,0,0,1,0,0
"ENSMUSG00000123894",0,0,0,0,0,0
"ENSMUSG00000123898",0,0,0,1,0,0
"ENSMUSG00000123925",0,0,0,0,0,0
"ENSMUSG00000120224",135,110,240,185,197,534
"ENSMUSG00000123971",0,0,0,0,0,0
"ENSMUSG00000124040",0,0,0,0,0,0
"ENSMUSG00000124046",0,0,0,0,0,0
"ENSMUSG00000124065",0,0,0,1,0,0
"ENSMUSG00000124066",0,0,0,0,0,0
"ENSMUSG00000124071",0,0,0,0,0,0
"ENSMUSG00000124076",0,0,0,0,0,0
"ENSMUSG00000124097",1,1,1,2,3,4
"ENSMUSG00000124108",0,0,0,0,0,0
"ENSMUSG00000124116",1,1,0,1,0,0
"ENSMUSG00000124127",6,4,12,12,4,5
"ENSMUSG00000124152",0,0,4,1,0,0
"ENSMUSG00000124183",0,0,0,0,0,0
"Gm20556",4,6,30,6,12,14
"ENSMUSG00000124264",1,0,0,0,1,0
"ENSMUSG00000124279",3,2,0,0,0,1
"ENSMUSG00000124292",0,0,0,0,1,1
"ENSMUSG00000124379",0,0,0,1,3,3
"5430437J10Rik",0,0,0,1,0,0
"ENSMUSG00000124462",0,0,0,0,0,0
"ENSMUSG00000124463",0,0,0,0,0,0
"ENSMUSG00000124486",0,0,0,0,0,0
"ENSMUSG00000124500",10,6,2,11,10,16
"ENSMUSG00000124538",0,0,0,0,0,0
"Gm41359",0,0,0,0,0,0
"ENSMUSG00000124558",0,0,0,0,0,0
"ENSMUSG00000124621",0,0,0,0,0,0
"ENSMUSG00000124656",0,1,0,0,3,3
"ENSMUSG00000124657",0,0,0,0,0,0
"ENSMUSG00000116296",0,0,0,0,0,0
"ENSMUSG00000124704",0,1,0,0,0,0
"ENSMUSG00000124726",4,1,1,0,1,7
"ENSMUSG00000124737",33,43,142,56,51,130
"ENSMUSG00000116237",0,0,1,0,0,1
"ENSMUSG00000115710",0,0,0,2,1,2
"ENSMUSG00000124771",0,0,0,1,0,3
"ENSMUSG00000116190",0,0,0,0,0,0
"ENSMUSG00000124786",0,0,0,0,0,0
"ENSMUSG00000121433",0,0,0,0,0,0
"ENSMUSG00000124810",0,0,0,0,0,0
"ENSMUSG00000116162",0,0,0,0,0,0
"Gm5144",0,0,0,0,0,0
"ENSMUSG00000120494",3,1,0,15,16,14
"ENSMUSG00000097452",7,6,25,10,10,8
"ENSMUSG00000124990",0,2,5,2,0,7
"ENSMUSG00000124991",2,6,0,3,3,0
"ENSMUSG00000125000",1,0,0,0,0,1
"ENSMUSG00000125017",1,0,0,0,0,0
"ENSMUSG00000121114",37,33,65,27,34,69
"Gm31687",0,0,0,0,0,0
"ENSMUSG00000125099",2,5,15,1,2,13
"ENSMUSG00000125165",0,0,0,0,0,0
"Gm41279",0,0,0,1,0,0
"Gm53900",3,4,0,6,5,4
"Gm3787",1,6,4,5,11,23
"ENSMUSG00000125227",0,0,0,0,0,0
"ENSMUSG00000125240",0,0,0,0,0,0
"ENSMUSG00000125264",0,1,0,1,1,1
"ENSMUSG00000125268",0,0,0,0,0,0
"ENSMUSG00000125289",1,1,0,0,1,2
"ENSMUSG00000125340",0,0,0,0,0,0
"ENSMUSG00000125370",0,1,6,0,1,0
"ENSMUSG00000125382",0,0,0,0,0,0
"Gm34284",0,0,0,0,0,0
"Gm30971",1,0,0,2,1,0
"ENSMUSG00000125421",0,0,0,0,0,0
"ENSMUSG00000125430",0,0,0,0,0,0
"ENSMUSG00000125443",0,0,0,0,0,0
"Gm2491",0,0,0,0,0,0
"ENSMUSG00000125600",6,2,16,4,6,3
"ENSMUSG00000116350",0,0,0,0,0,0
"ENSMUSG00000116493",1,2,0,2,1,0
"Gm29904",0,0,0,0,0,0
"ENSMUSG00000125732",0,0,0,0,0,0
"ENSMUSG00000091050",13,21,37,21,20,38
"9430014N10Rik",0,0,0,0,0,0
"ENSMUSG00000125771",0,0,0,0,0,0
"Gm30564",0,0,0,0,0,0
"ENSMUSG00000116260",0,0,0,0,0,0
"ENSMUSG00000125826",0,0,0,0,0,0
"Gm34764",1,0,0,2,3,1
"ENSMUSG00000125874",0,0,0,0,0,1
"ENSMUSG00000125885",2,3,0,2,2,0
"Gm31340",8,10,12,4,5,11
"ENSMUSG00000125918",0,0,0,0,0,0
"ENSMUSG00000125931",15,11,24,16,12,3
"ENSMUSG00000125941",3,4,29,11,10,25
"ENSMUSG00000125943",0,0,5,0,1,1
"ENSMUSG00000125973",0,0,1,9,3,4
"ENSMUSG00000125998",0,0,0,0,0,0
"ENSMUSG00000126037",2,5,5,5,4,7
"Gm30057",0,0,0,0,0,0
"ENSMUSG00000126082",14,11,26,23,18,36
"ENSMUSG00000126116",2,1,0,0,1,1
"ENSMUSG00000126121",0,0,0,0,0,0
"ENSMUSG00000126127",210,159,457,284,259,544
"Gm32406",1,1,0,3,2,3
"ENSMUSG00000126162",27,21,71,23,18,80
"ENSMUSG00000126188",0,0,1,0,0,0
"ENSMUSG00000126202",8,7,13,3,1,6
"Gm20324",10,15,52,14,17,24
"Gm16006",0,0,0,0,0,0
"ENSMUSG00000126245",0,0,0,0,0,0
"ENSMUSG00000126254",0,0,0,0,0,0
"ENSMUSG00000126280",0,0,0,1,0,0
"ENSMUSG00000126284",0,0,0,0,0,0
"ENSMUSG00000126324",0,0,0,0,0,0
"ENSMUSG00000126360",0,0,0,0,0,0
"ENSMUSG00000115200",0,0,0,0,0,0
"ENSMUSG00000126502",0,0,0,0,0,0
"Gm35019",15,15,26,24,32,46
"ENSMUSG00000126513",0,0,0,0,0,0
"ENSMUSG00000115361",0,0,0,0,0,0
"ENSMUSG00000126558",0,0,1,1,0,0
"Gm49212",0,0,0,0,0,0
"ENSMUSG00000126663",2,1,0,2,0,3
"ENSMUSG00000126728",0,0,0,0,0,0
"ENSMUSG00000116125",0,2,1,3,2,11
"ENSMUSG00000126785",3,2,3,8,5,13
"ENSMUSG00000126834",0,0,0,0,0,0
"ENSMUSG00000120783",1,1,0,1,0,8
"ENSMUSG00000126847",0,0,0,0,0,0
"ENSMUSG00000126867",0,0,0,0,0,1
"A930027H12Rik",1,0,0,0,0,0
"ENSMUSG00000126899",0,0,0,0,0,0
"ENSMUSG00000120517",0,0,0,0,0,1
"ENSMUSG00000120225",16,11,11,6,9,27
"ENSMUSG00000126928",0,0,0,0,0,0
"ENSMUSG00000120239",0,0,0,0,0,0
"Gm32789",2,1,0,5,6,1
"Gm32733",1,1,0,0,0,0
"ENSMUSG00000115560",0,1,0,1,2,2
"ENSMUSG00000127079",27,25,30,11,6,22
"Lncppara",1,2,9,4,2,6
"ENSMUSG00000127118",13,13,9,6,0,4
"ENSMUSG00000127138",0,0,0,0,0,0
"4930592A05Rik",1,1,0,0,1,0
"ENSMUSG00000127148",0,0,0,0,0,0
"ENSMUSG00000127155",0,1,0,1,0,2
"ENSMUSG00000127157",1,1,0,0,0,0
"ENSMUSG00000127163",4,1,19,0,0,4
"ENSMUSG00000127194",0,0,0,0,0,0
"ENSMUSG00000127199",0,0,0,0,0,0
"ENSMUSG00000127200",0,0,0,0,0,0
"ENSMUSG00000127211",0,0,0,0,0,0
"ENSMUSG00000127221",0,0,0,0,0,0
"ENSMUSG00000127238",0,0,0,0,0,0
"ENSMUSG00000127239",3,3,2,4,7,4
"ENSMUSG00000115140",0,0,0,0,1,0
"ENSMUSG00000127276",0,0,0,0,0,0
"ENSMUSG00000127292",0,1,0,4,0,0
"ENSMUSG00000127299",0,0,0,0,0,0
"Gm34150",1,3,3,1,2,2
"ENSMUSG00000127331",0,0,0,0,0,0
"ENSMUSG00000115715",0,0,10,1,1,0
"ENSMUSG00000127355",2,1,0,2,3,0
"ENSMUSG00000127365",0,0,0,0,0,0
"ENSMUSG00000127370",0,0,0,0,0,0
"Gm38600",0,0,0,0,0,0
"ENSMUSG00000127404",0,0,0,0,0,0
"ENSMUSG00000127417",0,0,0,0,0,0
"ENSMUSG00000127425",0,0,0,0,0,0
"ENSMUSG00000127442",1,1,0,0,0,0
"Gm34093",0,1,0,0,1,3
"ENSMUSG00000127487",1,3,3,4,4,1
"ENSMUSG00000115395",0,0,0,0,0,0
"ENSMUSG00000127529",1,0,3,1,0,3
"ENSMUSG00000120582",0,0,0,0,0,0
"ENSMUSG00000121075",20,11,38,21,16,27
"ENSMUSG00000127568",0,0,0,0,0,0
"ENSMUSG00000127598",0,0,0,0,0,0
"ENSMUSG00000127605",0,0,0,0,0,0
"ENSMUSG00000127634",0,0,0,0,0,0
"ENSMUSG00000127670",1,0,0,1,0,0
"Gm41321",0,0,0,0,0,0
"ENSMUSG00000127714",4,5,5,15,10,28
"ENSMUSG00000127717",0,0,0,0,0,0
"Gm41322",0,0,0,0,0,0
"Gm31319",0,0,0,0,0,0
"ENSMUSG00000127724",0,0,0,0,0,0
"ENSMUSG00000127729",0,0,0,0,0,0
"ENSMUSG00000127748",0,0,0,0,0,1
"ENSMUSG00000127755",0,0,0,0,0,0
"ENSMUSG00000127756",0,0,0,0,0,0
"ENSMUSG00000127767",0,0,0,0,0,0
"ENSMUSG00000127774",0,0,0,0,0,0
"ENSMUSG00000127780",0,0,0,0,0,0
"ENSMUSG00000127813",1,1,0,6,3,10
"ENSMUSG00000127853",0,0,0,2,1,0
"Gm35422",0,0,0,0,0,0
"ENSMUSG00000127871",0,1,0,0,0,0
"ENSMUSG00000127895",0,0,0,0,0,0
"ENSMUSG00000127928",9,9,33,20,13,17
"ENSMUSG00000127956",1,0,0,0,1,1
"ENSMUSG00000128012",0,0,0,0,0,0
"ENSMUSG00000116288",4,5,18,3,2,4
"ENSMUSG00000128047",0,0,0,0,0,0
"ENSMUSG00000128089",0,0,0,0,0,0
"ENSMUSG00000128119",1,0,0,1,1,0
"ENSMUSG00000128172",0,0,0,0,0,0
"ENSMUSG00000128183",0,0,0,0,0,0
"ENSMUSG00000116289",0,0,0,0,1,5
"ENSMUSG00000128259",0,0,0,0,1,3
"ENSMUSG00000115771",11,19,29,10,16,18
"ENSMUSG00000128304",0,0,0,0,0,0
"ENSMUSG00000115153",5,5,1,8,9,2
"Gm35167",8,7,21,9,5,10
"ENSMUSG00000128349",0,0,0,0,0,0
"Gm35081",4,1,9,0,0,1
"ENSMUSG00000128393",8,4,4,15,14,44
"ENSMUSG00000128411",0,0,0,3,0,0
"ENSMUSG00000128415",0,0,0,0,0,0
"ENSMUSG00000128432",4,3,0,1,1,8
"4921515E04Rik",0,0,0,0,0,0
"ENSMUSG00000116500",0,0,0,0,0,0
"ENSMUSG00000128537",0,0,0,0,0,0
"ENSMUSG00000128549",0,0,1,0,0,0
"ENSMUSG00000128578",0,0,0,0,0,0
"ENSMUSG00000128597",1,0,10,3,0,4
"ENSMUSG00000128626",0,0,0,0,0,0
"ENSMUSG00000128634",0,2,11,0,1,3
"ENSMUSG00000128662",2,0,0,0,0,0
"ENSMUSG00000128667",0,0,0,0,0,0
"Gm32677",1,5,0,1,1,1
"1810021B22Rik",1,2,5,1,4,7
"ENSMUSG00000128776",0,0,0,0,0,0
"ENSMUSG00000128791",0,1,2,1,0,0
"ENSMUSG00000128811",0,0,0,0,0,0
"ENSMUSG00000128822",0,0,0,0,0,0
"ENSMUSG00000128827",3,4,0,1,4,1
"Gm35853",2,2,5,0,6,14
"ENSMUSG00000128852",0,0,0,0,0,0
"ENSMUSG00000128854",1,0,0,0,0,0
"ENSMUSG00000128867",0,0,0,0,0,0
"ENSMUSG00000128879",12,7,47,19,22,21
"Gm671",0,0,0,0,0,0
"ENSMUSG00000116380",0,0,0,0,2,0
"ENSMUSG00000128935",1,0,0,1,0,0
"ENSMUSG00000128937",8,5,20,3,1,4
"ENSMUSG00000128938",0,0,0,0,0,0
"ENSMUSG00000128942",0,0,0,0,0,0
"ENSMUSG00000128949",0,0,0,5,0,6
"ENSMUSG00000128975",0,0,0,0,0,0
"ENSMUSG00000128977",0,0,0,1,1,0
"ENSMUSG00000093695",0,0,16,4,1,7
"ENSMUSG00000128990",32,20,89,32,26,72
"ENSMUSG00000128991",1,0,0,1,0,4
"ENSMUSG00000129012",0,0,0,0,0,0
"ENSMUSG00000129021",0,0,0,0,0,0
"ENSMUSG00000129033",0,0,0,0,0,0
"ENSMUSG00000120264",120,109,267,209,175,421
"ENSMUSG00000129078",5,4,3,19,21,48
"ENSMUSG00000129103",0,0,0,0,1,0
"ENSMUSG00000129149",66,65,218,113,107,193
"A330009N23Rik",16,13,70,39,41,125
"Gm41403",0,1,0,0,0,0
"ENSMUSG00000116229",0,0,0,0,0,0
"Spn-ps",1,0,0,0,0,0
"Gm26684",0,1,0,2,2,1
"ENSMUSG00000120185",0,0,0,0,0,0
"ENSMUSG00000129375",0,0,0,0,0,0
"ENSMUSG00000129381",0,0,0,0,0,0
"ENSMUSG00000129404",0,0,0,0,0,0
"ENSMUSG00000129412",7,6,4,6,8,3
"ENSMUSG00000129417",0,0,0,0,0,1
"Gm36710",0,0,0,0,0,0
"ENSMUSG00000129542",0,0,0,1,1,0
"ENSMUSG00000129548",0,0,0,0,0,0
"ENSMUSG00000129555",0,0,0,1,0,0
"ENSMUSG00000086801",0,1,28,3,3,7
"ENSMUSG00000129587",0,0,9,0,1,0
"ENSMUSG00000115249",19,16,17,29,32,31
"ENSMUSG00000129615",0,0,0,0,0,0
"ENSMUSG00000129618",0,0,0,1,0,0
"ENSMUSG00000115850",3,3,0,0,0,0
"Gm5468",3,0,0,0,0,1
"Gm5468.1",0,0,0,1,1,1
"ENSMUSG00000116409",0,0,0,0,0,0
"ENSMUSG00000129814",1,0,0,0,3,1
"ENSMUSG00000121045",5,10,16,12,6,18
"Gm41278",0,0,0,0,0,0
"ENSMUSG00000129870",0,0,0,0,0,0
"ENSMUSG00000129911",0,0,0,1,1,0
"ENSMUSG00000129914",0,0,0,0,0,0
"ENSMUSG00000129943",7,5,14,6,7,4
"ENSMUSG00000129948",0,0,0,1,0,0
"ENSMUSG00000129958",0,0,0,0,0,0
"Gm34529",2,2,20,7,5,2
"ENSMUSG00000129976",0,0,0,0,0,0
"ENSMUSG00000129981",1,0,0,0,4,0
"ENSMUSG00000129984",0,1,0,3,0,0
"ENSMUSG00000130001",0,4,17,5,2,4
"ENSMUSG00000130011",0,0,0,0,0,0
"ENSMUSG00000130013",1,0,9,5,1,3
"ENSMUSG00000130035",0,0,0,0,0,0
"Gm41300",0,0,0,1,1,0
"ENSMUSG00000130076",0,0,0,0,0,0
"ENSMUSG00000130094",0,0,0,0,0,0
"ENSMUSG00000130108",0,0,0,0,0,0
"ENSMUSG00000130135",1,1,3,0,1,0
"ENSMUSG00000130138",0,1,0,0,0,0
"ENSMUSG00000130169",3,0,0,1,2,5
"ENSMUSG00000120561",0,1,0,0,0,3
"Gm26766",6,3,0,3,2,3
"ENSMUSG00000130180",0,0,0,0,0,0
"ENSMUSG00000130189",0,0,0,0,0,0
"ENSMUSG00000130214",2,4,20,2,2,0
"ENSMUSG00000130215",1,1,0,0,0,0
"ENSMUSG00000130222",0,0,0,1,0,3
"ENSMUSG00000130230",0,0,0,0,0,0
"ENSMUSG00000130257",0,0,0,0,0,0
"ENSMUSG00000130269",0,0,0,0,0,0
"ENSMUSG00000130273",0,0,0,0,0,0
"ENSMUSG00000130301",2,0,0,2,1,0
"ENSMUSG00000130307",0,2,6,0,0,0
"ENSMUSG00000130312",0,0,0,0,0,0
"Gm35933",0,0,0,1,0,0
"ENSMUSG00000115761",1,0,0,0,0,0
"Gm41276",1,0,0,0,1,0
"Gm16136",13,9,46,11,8,10
"ENSMUSG00000130408",0,0,0,0,0,1
"Gm31690",0,0,0,0,0,1
"ENSMUSG00000130462",0,0,0,0,1,0
"ENSMUSG00000130498",2,1,0,0,0,0
"ENSMUSG00000130504",4,0,0,2,0,0
"ENSMUSG00000130507",0,0,0,0,0,0
"ENSMUSG00000115752",0,0,0,0,0,0
"ENSMUSG00000086160",0,0,0,0,0,0
"ENSMUSG00000130540",0,0,0,0,0,0
"ENSMUSG00000130542",0,0,0,0,1,0
"ENSMUSG00000130580",0,0,0,1,1,1
"ENSMUSG00000130589",0,0,0,1,0,0
"Gm17546",6,3,21,18,19,14
"ENSMUSG00000130624",0,1,11,0,0,2
"ENSMUSG00000130629",1,0,0,0,0,0
"ENSMUSG00000130660",0,0,0,0,3,0
"ENSMUSG00000130666",0,0,0,0,0,0
"ENSMUSG00000130669",0,0,0,0,0,0
"ENSMUSG00000130672",0,0,0,0,0,0
"ENSMUSG00000130707",0,0,0,0,0,0
"ENSMUSG00000115345",0,0,0,0,0,0
"ENSMUSG00000130716",1,1,0,1,3,3
"ENSMUSG00000130740",0,0,0,0,0,0
"ENSMUSG00000130749",0,0,0,0,0,0
"ENSMUSG00000130759",0,0,0,0,0,0
"Gm19277",0,0,0,0,0,1
"ENSMUSG00000130807",0,0,4,0,0,7
"ENSMUSG00000100287",1,0,0,2,0,0
"ENSMUSG00000079242",23,16,15,12,13,36
"ENSMUSG00000130843",0,0,0,0,0,0
"ENSMUSG00000130846",3,1,0,2,0,0
"ENSMUSG00000130849",0,0,0,0,0,0
"ENSMUSG00000130855",0,0,0,0,0,0
"ENSMUSG00000130882",0,0,0,0,0,0
"Ly6a2",0,0,0,0,0,0
"ENSMUSG00000115750",0,1,0,0,1,0
"ENSMUSG00000099452",1,0,0,0,0,0
"ENSMUSG00000130924",0,0,0,0,0,0
"ENSMUSG00000130967",0,0,0,1,0,2
"ENSMUSG00000130989",2,0,1,3,4,4
"ENSMUSG00000121150",0,2,0,1,1,3
"ENSMUSG00000131003",1,0,0,3,3,6
"ENSMUSG00000131024",0,0,0,0,0,0
"ENSMUSG00000131025",0,0,3,0,0,2
"ENSMUSG00000101568",0,0,0,0,0,0
"ENSMUSG00000115204",0,0,0,0,0,0
"1700065I16Rik",0,0,0,0,0,0
"Gm36451",0,0,0,0,0,0
"ENSMUSG00000131317",0,0,0,0,0,0
"ENSMUSG00000131322",1,0,0,2,0,3
"ENSMUSG00000131352",0,0,0,0,0,0
"ENSMUSG00000131371",0,0,0,0,0,0
"ENSMUSG00000131407",0,0,0,0,0,0
"ENSMUSG00000131410",0,0,0,0,0,0
"ENSMUSG00000131425",0,0,0,0,1,2
"ENSMUSG00000120785",7,7,26,7,4,16
"ENSMUSG00000131462",0,0,0,0,0,1
"ENSMUSG00000120209",0,0,0,0,0,0
"ENSMUSG00000131488",0,0,0,0,0,0
"Gm41290",8,5,2,10,11,24
"ENSMUSG00000131493",0,0,0,1,1,3
"ENSMUSG00000120545",0,0,0,0,0,0
"ENSMUSG00000131537",0,0,0,0,0,0
"ENSMUSG00000131539",0,1,0,0,0,0
"ENSMUSG00000116491",0,0,0,0,0,0
"ENSMUSG00000131605",0,0,0,0,0,0
"ENSMUSG00000131621",6,5,23,13,22,21
"ENSMUSG00000131742",0,0,0,0,0,0
"ENSMUSG00000131768",1,2,0,2,0,1
"ENSMUSG00000131780",0,1,0,0,0,1
"ENSMUSG00000131798",0,0,0,0,0,0
"ENSMUSG00000131803",0,0,0,0,3,1
"Gm4371",34,25,68,55,42,70
"ENSMUSG00000131830",3,2,8,1,1,1
"ENSMUSG00000131836",1,2,0,0,0,3
"ENSMUSG00000131875",78,66,100,92,71,120
"ENSMUSG00000131887",0,0,2,0,0,0
"ENSMUSG00000131894",0,1,8,1,1,0
"ENSMUSG00000131913",0,0,0,0,0,0
"Gm46508",0,0,0,0,1,0
"ENSMUSG00000131925",0,0,0,1,2,0
"ENSMUSG00000131954",0,0,0,0,0,0
"ENSMUSG00000131962",1,0,0,2,3,2
"ENSMUSG00000131981",0,0,0,0,0,0
"ENSMUSG00000131995",0,0,0,0,0,0
"Gm9920",4,5,1,5,5,12
"ENSMUSG00000132001",0,0,1,0,0,0
"ENSMUSG00000132012",0,0,0,0,0,0
"ENSMUSG00000132028",1,0,0,0,1,2
"ENSMUSG00000115127",9,6,12,26,19,36
"ENSMUSG00000132043",2,1,0,0,0,7
"ENSMUSG00000115063",0,0,0,0,0,0
"ENSMUSG00000132065",0,0,0,0,0,3
"ENSMUSG00000132066",19,7,54,23,25,42
"ENSMUSG00000085802",4,10,32,13,11,14
"Gm41317",0,0,0,0,0,0
"ENSMUSG00000120875",18,13,54,20,19,49
"ENSMUSG00000132106",3,3,4,3,3,9
"ENSMUSG00000132143",1,0,0,8,2,7
"ENSMUSG00000115834",18,15,38,29,32,34
"1700109K24Rik",12,11,42,30,25,55
"ENSMUSG00000132182",0,0,0,1,1,0
"ENSMUSG00000132183",0,0,0,0,0,0
"ENSMUSG00000132200",1,2,0,2,0,0
"ENSMUSG00000089796",0,0,0,0,2,3
"ENSMUSG00000132211",0,1,7,0,1,2
"ENSMUSG00000116231",0,0,0,0,0,0
"ENSMUSG00000132223",0,0,0,0,0,0
"ENSMUSG00000132237",1,0,0,1,3,3
"ENSMUSG00000132244",2,0,0,0,0,0
"ENSMUSG00000132254",0,0,0,0,0,0
"Gm34152",57,57,86,43,58,71
"ENSMUSG00000132276",0,0,0,0,0,0
"ENSMUSG00000132282",55,47,94,117,122,175
"ENSMUSG00000132284",0,0,0,0,0,0
"ENSMUSG00000121132",3,0,0,3,6,2
"ENSMUSG00000132320",0,0,0,0,0,0
"ENSMUSG00000132328",55,61,145,157,185,378
"ENSMUSG00000132329",2,0,0,0,0,0
"ENSMUSG00000132337",6,6,8,1,2,2
"Gm16537",4,5,19,6,8,2
"ENSMUSG00000132368",0,0,0,0,0,0
"ENSMUSG00000132369",0,0,0,0,0,0
"ENSMUSG00000132370",0,0,0,0,0,0
"ENSMUSG00000132374",0,0,0,0,0,0
"ENSMUSG00000132409",0,0,0,0,0,0
"ENSMUSG00000132410",0,3,5,3,1,0
"ENSMUSG00000132419",0,0,0,0,0,0
"ENSMUSG00000132433",1,1,0,2,0,0
"ENSMUSG00000132471",0,0,0,1,1,0
"I730030J21Rik",0,0,0,2,1,0
"ENSMUSG00000132540",0,0,0,0,0,0
"ENSMUSG00000132575",2,1,0,0,1,0
"ENSMUSG00000132577",0,0,0,0,0,0
"ENSMUSG00000121200",0,0,0,0,0,0
"ENSMUSG00000132621",0,0,0,0,0,0
"ENSMUSG00000132622",0,0,0,0,0,0
"ENSMUSG00000132658",0,0,0,0,0,0
"ENSMUSG00000132668",0,0,0,0,0,0
"ENSMUSG00000115862",0,0,0,0,0,0
"ENSMUSG00000132678",0,0,0,1,0,0
"ENSMUSG00000132699",0,0,2,0,0,0
"ENSMUSG00000132700",0,0,0,0,0,0
"ENSMUSG00000132709",0,0,0,0,0,0
"ENSMUSG00000115810",9,7,19,5,6,20
"ENSMUSG00000120014",0,0,0,1,0,1
"ENSMUSG00000132777",0,0,0,0,0,0
"ENSMUSG00000132778",0,0,0,0,0,0
"ENSMUSG00000132805",1,0,0,0,0,0
"Gm53873",0,0,0,0,0,0
"ENSMUSG00000132814",0,0,0,0,0,0
"ENSMUSG00000132836",1,1,0,0,0,0
"ENSMUSG00000132848",0,0,0,0,0,0
"4930413F20Rik",0,0,0,0,0,0
"ENSMUSG00000132888",0,0,0,0,0,0
"ENSMUSG00000115137",3,2,4,2,2,9
"ENSMUSG00000132921",0,0,0,0,0,0
"ENSMUSG00000132937",0,0,0,0,0,0
"ENSMUSG00000132958",0,0,0,0,0,0
"ENSMUSG00000133011",4,5,15,4,8,20
"ENSMUSG00000133021",12,14,69,21,23,68
"ENSMUSG00000133055",1,1,0,0,0,0
"Gm35312",7,3,4,8,5,27
"ENSMUSG00000133067",0,0,0,0,0,0
"ENSMUSG00000133096",0,0,0,0,0,0
"ENSMUSG00000133099",0,1,0,0,0,0
"ENSMUSG00000133104",0,0,0,0,0,0
"ENSMUSG00000133111",0,0,3,3,0,0
"ENSMUSG00000133259",0,0,0,0,0,0
"ENSMUSG00000086424",2,1,0,0,0,0
"Snhg18",56,56,106,39,39,97
"ENSMUSG00000133291",0,0,0,0,0,0
"ENSMUSG00000133328",0,0,0,0,0,0
"ENSMUSG00000133369",0,0,0,0,0,0
"Gm29905",0,0,0,0,0,0
"ENSMUSG00000133403",0,0,0,0,0,0
"Gm34315",0,0,1,0,0,0
"ENSMUSG00000115829",0,0,19,1,0,15
"ENSMUSG00000133464",0,0,4,0,0,0
"ENSMUSG00000133504",0,0,0,0,0,0
"ENSMUSG00000133510",103,70,194,114,115,146
"ENSMUSG00000133514",0,0,0,0,0,0
"ENSMUSG00000133546",0,2,0,0,0,0
"ENSMUSG00000133586",0,0,0,0,0,2
"ENSMUSG00000133596",0,0,0,0,0,0
"ENSMUSG00000133612",1,0,0,2,2,0
"ENSMUSG00000133615",4,3,16,8,12,21
"ENSMUSG00000133660",0,0,0,0,2,0
"ENSMUSG00000133669",0,0,0,0,0,0
"ENSMUSG00000133671",0,0,0,0,0,0
"ENSMUSG00000133702",0,0,0,0,0,0
"ENSMUSG00000133712",1,2,8,3,1,0
"ENSMUSG00000133786",1,0,2,4,4,13
"ENSMUSG00000133792",0,0,0,0,0,0
"ENSMUSG00000133815",0,0,0,0,0,0
"ENSMUSG00000116223",52,46,70,76,70,81
"ENSMUSG00000133832",0,0,0,0,0,0
"ENSMUSG00000133868",3,3,1,4,6,4
"ENSMUSG00000133897",0,0,0,0,0,0
"ENSMUSG00000121431",0,0,0,1,0,0
"ENSMUSG00000133943",0,0,0,0,0,1
"Gm10373",1,4,15,4,5,0
"ENSMUSG00000133956",0,0,0,0,0,0
"ENSMUSG00000133989",0,2,0,0,1,2
"Gm14541",18,25,22,168,141,44
